policy,scenario,ts,leg,side,price,tfi,tfi_abs,recent_cancel_aggressive_density_5s,recent_guard_count_5s,one_sided_suppressed,market_quality_allowed,would_allow,suppress_reason,quote_lifetime_sec,end_reason,cancel_aggressive_count_during_quote,quote_fade_count_during_quote,tfi_fade_count_during_quote
B_one_sided_tfi_0p7,18bps,1777018766.5049949,bid,buy,2313.73,0.7879593810444876,0.7879593810444876,3.6,20,False,True,True,,0.2619619369506836,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018766.5049949,bid,buy,2313.73,0.7879593810444876,0.7879593810444876,3.6,20,False,False,False,tfi_abs_gt_0p6,0.2619619369506836,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018766.5049949,bid,buy,2313.73,0.7879593810444876,0.7879593810444876,3.6,20,False,False,False,tfi_abs_gt_0p6,0.2619619369506836,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018766.5049949,bid,buy,2313.73,0.7879593810444876,0.7879593810444876,3.6,20,False,False,False,cancel_density_gt_2p0,0.2619619369506836,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018766.5049949,bid,buy,2313.73,0.7879593810444876,0.7879593810444876,3.6,20,False,False,False,guard_count_gt_5,0.2619619369506836,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018766.5049949,bid,buy,2313.73,0.7879593810444876,0.7879593810444876,3.6,20,False,False,False,tfi_abs_gt_0p6_and_cancel_density_gt_2p0,0.2619619369506836,cancel_aggressive,1,0,0
A_current,18bps,1777018766.5049949,ask,sell,2326.26,0.7879593810444876,0.7879593810444876,3.6,20,False,True,True,,0.2619619369506836,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018766.5049949,ask,sell,2326.26,0.7879593810444876,0.7879593810444876,3.6,20,True,True,False,one_sided_suppressed,0.2619619369506836,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018766.5049949,ask,sell,2326.26,0.7879593810444876,0.7879593810444876,3.6,20,False,False,False,tfi_abs_gt_0p6,0.2619619369506836,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018766.5049949,ask,sell,2326.26,0.7879593810444876,0.7879593810444876,3.6,20,True,False,False,tfi_abs_gt_0p6+one_sided_suppressed,0.2619619369506836,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018766.5049949,ask,sell,2326.26,0.7879593810444876,0.7879593810444876,3.6,20,True,False,False,cancel_density_gt_2p0+one_sided_suppressed,0.2619619369506836,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018766.5049949,ask,sell,2326.26,0.7879593810444876,0.7879593810444876,3.6,20,True,False,False,guard_count_gt_5+one_sided_suppressed,0.2619619369506836,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018766.5049949,ask,sell,2326.26,0.7879593810444876,0.7879593810444876,3.6,20,True,False,False,tfi_abs_gt_0p6_and_cancel_density_gt_2p0+one_sided_suppressed,0.2619619369506836,cancel_aggressive,1,0,0
A_current,18bps,1777018790.6030629,bid,buy,2312.85,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018790.6030629,bid,buy,2312.85,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018790.6030629,bid,buy,2312.85,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018790.6030629,bid,buy,2312.85,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018790.6030629,bid,buy,2312.85,0.04934464148033958,0.04934464148033958,3.0,19,False,False,False,cancel_density_gt_2p0,0.25795531272888184,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018790.6030629,bid,buy,2312.85,0.04934464148033958,0.04934464148033958,3.0,19,False,False,False,guard_count_gt_5,0.25795531272888184,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018790.6030629,bid,buy,2312.85,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
A_current,18bps,1777018790.6030629,ask,sell,2321.19,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018790.6030629,ask,sell,2321.19,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018790.6030629,ask,sell,2321.19,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018790.6030629,ask,sell,2321.19,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018790.6030629,ask,sell,2321.19,0.04934464148033958,0.04934464148033958,3.0,19,False,False,False,cancel_density_gt_2p0,0.25795531272888184,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018790.6030629,ask,sell,2321.19,0.04934464148033958,0.04934464148033958,3.0,19,False,False,False,guard_count_gt_5,0.25795531272888184,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018790.6030629,ask,sell,2321.19,0.04934464148033958,0.04934464148033958,3.0,19,False,True,True,,0.25795531272888184,cancel_aggressive,1,0,0
A_current,18bps,1777018792.1463847,bid,buy,2312.61,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7937793731689453,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018792.1463847,bid,buy,2312.61,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7937793731689453,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018792.1463847,bid,buy,2312.61,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7937793731689453,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018792.1463847,bid,buy,2312.61,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7937793731689453,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018792.1463847,bid,buy,2312.61,-0.2021498954911912,0.2021498954911912,3.2,18,False,False,False,cancel_density_gt_2p0,0.7937793731689453,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018792.1463847,bid,buy,2312.61,-0.2021498954911912,0.2021498954911912,3.2,18,False,False,False,guard_count_gt_5,0.7937793731689453,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018792.1463847,bid,buy,2312.61,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7937793731689453,cancel_aggressive,1,0,0
A_current,18bps,1777018792.1473827,ask,sell,2320.96,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7927813529968262,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018792.1473827,ask,sell,2320.96,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7927813529968262,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018792.1473827,ask,sell,2320.96,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7927813529968262,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018792.1473827,ask,sell,2320.96,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7927813529968262,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018792.1473827,ask,sell,2320.96,-0.2021498954911912,0.2021498954911912,3.2,18,False,False,False,cancel_density_gt_2p0,0.7927813529968262,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018792.1473827,ask,sell,2320.96,-0.2021498954911912,0.2021498954911912,3.2,18,False,False,False,guard_count_gt_5,0.7927813529968262,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018792.1473827,ask,sell,2320.96,-0.2021498954911912,0.2021498954911912,3.2,18,False,True,True,,0.7927813529968262,cancel_aggressive,1,0,0
A_current,18bps,1777018792.4111507,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5290133953094482,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018792.4111507,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5290133953094482,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018792.4111507,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5290133953094482,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018792.4111507,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5290133953094482,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018792.4111507,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.2,17,False,False,False,cancel_density_gt_2p0,0.5290133953094482,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018792.4111507,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.2,17,False,False,False,guard_count_gt_5,0.5290133953094482,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018792.4111507,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5290133953094482,cancel_aggressive,1,0,0
A_current,18bps,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5280132293701172,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5280132293701172,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5280132293701172,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5280132293701172,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.2,17,False,False,False,cancel_density_gt_2p0,0.5280132293701172,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.2,17,False,False,False,guard_count_gt_5,0.5280132293701172,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.2,17,False,True,True,,0.5280132293701172,cancel_aggressive,1,0,0
A_current,18bps,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.0,16,False,False,False,cancel_density_gt_2p0,0.2642021179199219,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.0,16,False,False,False,guard_count_gt_5,0.2642021179199219,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
A_current,18bps,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.0,16,False,False,False,cancel_density_gt_2p0,0.2642021179199219,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.0,16,False,False,False,guard_count_gt_5,0.2642021179199219,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,3.0,16,False,True,True,,0.2642021179199219,cancel_aggressive,1,0,0
A_current,18bps,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,3.8,19,False,False,False,cancel_density_gt_2p0,0.48397397994995117,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,3.8,19,False,False,False,guard_count_gt_5,0.48397397994995117,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
A_current,18bps,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,3.8,19,False,False,False,cancel_density_gt_2p0,0.48397397994995117,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,3.8,19,False,False,False,guard_count_gt_5,0.48397397994995117,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,3.8,19,False,True,True,,0.48397397994995117,cancel_aggressive,1,0,0
A_current,18bps,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,3.6,18,False,False,False,cancel_density_gt_2p0,0.24779510498046875,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,3.6,18,False,False,False,guard_count_gt_5,0.24779510498046875,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
A_current,18bps,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,3.6,18,False,False,False,cancel_density_gt_2p0,0.24779510498046875,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,3.6,18,False,False,False,guard_count_gt_5,0.24779510498046875,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,3.6,18,False,True,True,,0.24779510498046875,cancel_aggressive,1,0,0
A_current,18bps,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,3.8,19,False,False,False,cancel_density_gt_2p0,0.23768234252929688,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,3.8,19,False,False,False,guard_count_gt_5,0.23768234252929688,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
