policy,scenario,ts,leg,side,price,tfi,tfi_abs,recent_cancel_aggressive_density_5s,recent_guard_count_5s,one_sided_suppressed,market_quality_allowed,would_allow,suppress_reason,quote_lifetime_sec,end_reason,cancel_aggressive_count_during_quote,quote_fade_count_during_quote,tfi_fade_count_during_quote
A_current,18bps,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,3.8,19,False,False,False,cancel_density_gt_2p0,0.23768234252929688,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,3.8,19,False,False,False,guard_count_gt_5,0.23768234252929688,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,3.8,19,False,True,True,,0.23768234252929688,cancel_aggressive,1,0,0
A_current,18bps,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2530028820037842,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2530028820037842,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2530028820037842,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2530028820037842,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,3.8,19,False,False,False,cancel_density_gt_2p0,0.2530028820037842,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,3.8,19,False,False,False,guard_count_gt_5,0.2530028820037842,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2530028820037842,cancel_aggressive,1,0,0
A_current,18bps,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2525005340576172,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2525005340576172,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2525005340576172,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2525005340576172,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,3.8,19,False,False,False,cancel_density_gt_2p0,0.2525005340576172,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,3.8,19,False,False,False,guard_count_gt_5,0.2525005340576172,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,3.8,19,False,True,True,,0.2525005340576172,cancel_aggressive,1,0,0
A_current,18bps,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,3.6,20,False,True,True,,0.22780895233154297,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,3.6,20,False,True,True,,0.22780895233154297,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,3.6,20,False,False,False,tfi_abs_gt_0p6,0.22780895233154297,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,3.6,20,False,False,False,tfi_abs_gt_0p6,0.22780895233154297,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,3.6,20,False,False,False,cancel_density_gt_2p0,0.22780895233154297,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,3.6,20,False,False,False,guard_count_gt_5,0.22780895233154297,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,3.6,20,False,False,False,tfi_abs_gt_0p6_and_cancel_density_gt_2p0,0.22780895233154297,cancel_aggressive,1,0,0
A_current,18bps,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,3.6,20,False,True,True,,0.2268054485321045,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,3.6,20,True,True,False,one_sided_suppressed,0.2268054485321045,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,3.6,20,False,False,False,tfi_abs_gt_0p6,0.2268054485321045,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,3.6,20,True,False,False,tfi_abs_gt_0p6+one_sided_suppressed,0.2268054485321045,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,3.6,20,True,False,False,cancel_density_gt_2p0+one_sided_suppressed,0.2268054485321045,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,3.6,20,True,False,False,guard_count_gt_5+one_sided_suppressed,0.2268054485321045,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,3.6,20,True,False,False,tfi_abs_gt_0p6_and_cancel_density_gt_2p0+one_sided_suppressed,0.2268054485321045,cancel_aggressive,1,0,0
A_current,18bps,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2642960548400879,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2642960548400879,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2642960548400879,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2642960548400879,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,3.8,19,False,False,False,cancel_density_gt_2p0,0.2642960548400879,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,3.8,19,False,False,False,guard_count_gt_5,0.2642960548400879,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2642960548400879,cancel_aggressive,1,0,0
A_current,18bps,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2632279396057129,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2632279396057129,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2632279396057129,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2632279396057129,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,3.8,19,False,False,False,cancel_density_gt_2p0,0.2632279396057129,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,3.8,19,False,False,False,guard_count_gt_5,0.2632279396057129,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,3.8,19,False,True,True,,0.2632279396057129,cancel_aggressive,1,0,0
A_current,18bps,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24787664413452148,quote_fade,0,1,0
B_one_sided_tfi_0p7,18bps,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24787664413452148,quote_fade,0,1,0
C_market_tfi_abs_lte_0p6,18bps,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24787664413452148,quote_fade,0,1,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24787664413452148,quote_fade,0,1,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,3.6,19,False,False,False,cancel_density_gt_2p0,0.24787664413452148,quote_fade,0,1,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,3.6,19,False,False,False,guard_count_gt_5,0.24787664413452148,quote_fade,0,1,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24787664413452148,quote_fade,0,1,0
A_current,18bps,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24687528610229492,quote_fade,0,1,0
B_one_sided_tfi_0p7,18bps,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24687528610229492,quote_fade,0,1,0
C_market_tfi_abs_lte_0p6,18bps,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24687528610229492,quote_fade,0,1,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24687528610229492,quote_fade,0,1,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,3.6,19,False,False,False,cancel_density_gt_2p0,0.24687528610229492,quote_fade,0,1,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,3.6,19,False,False,False,guard_count_gt_5,0.24687528610229492,quote_fade,0,1,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,3.6,19,False,True,True,,0.24687528610229492,quote_fade,0,1,0
A_current,18bps,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.2555234432220459,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.2555234432220459,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.2555234432220459,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.2555234432220459,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,3.6,19,False,False,False,cancel_density_gt_2p0,0.2555234432220459,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,3.6,19,False,False,False,guard_count_gt_5,0.2555234432220459,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018960.803665,bid,buy,2313.25,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.2555234432220459,cancel_aggressive,1,0,0
A_current,18bps,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.25452446937561035,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.25452446937561035,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.25452446937561035,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.25452446937561035,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,3.6,19,False,False,False,cancel_density_gt_2p0,0.25452446937561035,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,3.6,19,False,False,False,guard_count_gt_5,0.25452446937561035,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018960.804664,ask,sell,2321.59,-0.48080078765999396,0.48080078765999396,3.6,19,False,True,True,,0.25452446937561035,cancel_aggressive,1,0,0
A_current,18bps,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,3.6,19,False,False,False,cancel_density_gt_2p0,0.23770856857299805,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,3.6,19,False,False,False,guard_count_gt_5,0.23770856857299805,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018984.1140232,bid,buy,2312.65,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
A_current,18bps,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,3.6,19,False,False,False,cancel_density_gt_2p0,0.23770856857299805,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,3.6,19,False,False,False,guard_count_gt_5,0.23770856857299805,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777018984.1140232,ask,sell,2320.9900000000002,-0.0917605084178836,0.0917605084178836,3.6,19,False,True,True,,0.23770856857299805,cancel_aggressive,1,0,0
A_current,18bps,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,3.4,20,False,True,True,,0.2617943286895752,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,3.4,20,True,True,False,one_sided_suppressed,0.2617943286895752,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,3.4,20,False,False,False,tfi_abs_gt_0p6,0.2617943286895752,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,3.4,20,True,False,False,tfi_abs_gt_0p6+one_sided_suppressed,0.2617943286895752,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,3.4,20,True,False,False,cancel_density_gt_2p0+one_sided_suppressed,0.2617943286895752,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,3.4,20,True,False,False,guard_count_gt_5+one_sided_suppressed,0.2617943286895752,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777019077.8043017,bid,buy,2309.77,-0.8846934044279586,0.8846934044279586,3.4,20,True,False,False,tfi_abs_gt_0p6_and_cancel_density_gt_2p0+one_sided_suppressed,0.2617943286895752,cancel_aggressive,1,0,0
A_current,18bps,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,3.4,20,False,True,True,,0.26079559326171875,cancel_aggressive,1,0,0
B_one_sided_tfi_0p7,18bps,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,3.4,20,False,True,True,,0.26079559326171875,cancel_aggressive,1,0,0
C_market_tfi_abs_lte_0p6,18bps,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,3.4,20,False,False,False,tfi_abs_gt_0p6,0.26079559326171875,cancel_aggressive,1,0,0
D_one_sided_0p7_plus_tfi_abs_lte_0p6,18bps,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,3.4,20,False,False,False,tfi_abs_gt_0p6,0.26079559326171875,cancel_aggressive,1,0,0
E_one_sided_0p7_plus_cancel_density_lte_2p0,18bps,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,3.4,20,False,False,False,cancel_density_gt_2p0,0.26079559326171875,cancel_aggressive,1,0,0
F_one_sided_0p7_plus_guard_count_lte_5,18bps,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,3.4,20,False,False,False,guard_count_gt_5,0.26079559326171875,cancel_aggressive,1,0,0
G_one_sided_0p7_plus_tfi_abs_lte_0p6_or_cancel_density_lte_2p0,18bps,1777019077.8053005,ask,sell,2322.28,-0.8846934044279586,0.8846934044279586,3.4,20,False,False,False,tfi_abs_gt_0p6_and_cancel_density_gt_2p0,0.26079559326171875,cancel_aggressive,1,0,0
